sample_ID,location,filename,position_mm,sample_surface,validity,E.gain,E.offset,F.slope,F.offset,cps,MSE,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,Cr,Mn,Fe,Ni,Cu,Zn,As,Se,Br,Sr,Zr,Pd,Cd,Sn,I,Cs,Sm,Eu,Ta,W,Ir,Pt,Au,Pb,Bi,Rn,Ra,Th,Pa,U,Fe_a_x_2,Fe_a_plus_b,S1,S2,S3,Mo_inc,Mo_coh,Dt
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000027.spe,424.4,7.46,1,0.010262,-0.007585,0.010785,0.071674,245019,3.26,0,0,6064,16846,8198,5555,276715,7238,303,0,201,2930,1779,5295,3417,4000,34,3556,7701,2119,4762,765,1071,2555,108,0,550,1083,7955,10365,1792,5455,4123,4500,5302,4024,3877,0,4147,2591,5048,1174,0,0,0,1388556,178800,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000028.spe,424.6,7.46,1,0.010262,-0.007585,0.010785,0.071674,246533,3.22,195,0,5881,16713,8134,5509,276797,7514,410,0,221,3164,1576,5317,3455,4211,32,4337,7055,1495,4841,874,1006,2592,122,7,586,863,8370,10466,1036,4399,3660,4081,5854,4146,3224,0,2028,689,4116,3263,0,0,81,1393134,178702,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000029.spe,424.8,7.46,1,0.010262,-0.007585,0.010785,0.071674,244509,3.02,241,0,5873,17303,8192,5658,282421,7420,329,0,256,2977,1596,5796,3398,4102,0,3166,7920,1950,4446,776,1159,2558,81,0,556,1044,7792,10262,1732,5186,4198,3643,5721,3120,3632,0,2265,2030,4439,1889,0,50,42,1384652,178629,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000030.spe,425,7.46,1,0.010262,-0.007585,0.010785,0.071674,244221,3.15,0,0,5496,15733,7615,5795,265404,7295,290,0,146,3010,1562,5410,3103,4327,0,3391,7347,1601,5114,831,963,2526,131,0,658,845,8532,10202,1873,4688,4345,4635,5502,3849,4229,0,3334,2811,4096,2092,84,0,0,1386417,178683,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000031.spe,425.2,7.45,1,0.010262,-0.007585,0.010785,0.071674,246279,3.39,192,0,5910,17251,8588,5610,293016,7702,415,0,283,3174,1915,5629,3575,4069,0,3328,6719,1496,4920,889,1022,2735,91,9,741,936,8638,10272,1243,4964,3553,4101,5711,3715,3605,0,2081,1597,4152,2466,61,72,0,1388220,179788,0.348
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000032.spe,425.4,7.46,1,0.010262,-0.007585,0.010785,0.071674,246864,3.54,182,0,6315,18678,9096,5602,301583,7778,263,0,322,3050,1984,5724,3554,4528,0,4048,7782,1735,4741,969,1208,2812,112,0,822,940,8275,10611,1765,5327,4022,3933,4755,3179,3358,0,3043,1874,4879,2774,0,168,245,1389862,179472,0.348
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000033.spe,425.6,7.46,1,0.010262,-0.007585,0.010785,0.071674,242671,3.18,83,0,5846,17152,8522,5870,270722,7351,281,0,83,2560,1463,5425,3283,4255,31,3195,6603,1173,4838,723,990,2304,117,0,625,941,7963,9623,1311,4777,3294,3328,5039,3199,3976,0,2103,1835,4239,2066,0,0,0,1386781,177747,0.346
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000034.spe,425.8,7.45,1,0.010262,-0.007585,0.010785,0.071674,241883,2.99,125,0,4975,14886,7363,5767,241328,6404,408,0,145,2641,1325,5365,3381,4704,0,3410,6660,1582,5013,768,1017,2416,127,0,491,865,7760,10213,2151,5205,3524,4040,4527,3237,3183,0,2392,2517,3335,966,0,0,0,1389958,179553,0.347
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000035.spe,426,7.45,1,0.010262,-0.007585,0.010785,0.071674,244489,3.13,112,0,5040,15240,7572,5698,246451,6734,325,0,219,2771,1739,5332,3251,4369,745,4045,7291,1850,4237,839,1050,2407,126,32,466,785,8526,10483,2066,5167,4192,3088,4505,3608,3798,0,2527,1660,4381,2860,0,0,0,1400492,180760,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000036.spe,426.2,7.45,1,0.010262,-0.007585,0.010785,0.071674,246618,3.25,80,0,5086,15358,7873,5600,255259,7247,323,36,0,2963,1581,5537,3243,4290,543,4213,7183,2011,4225,834,1171,2506,248,0,598,798,8348,10367,2303,5673,4689,3106,5303,3922,3639,0,2886,1480,5520,1856,0,0,0,1403949,182485,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000037.spe,426.4,7.44,1,0.010262,-0.007585,0.010785,0.071674,246767,3.21,173,0,5538,15071,7569,5597,250005,11890,385,0,16,2848,1523,5295,3175,4728,961,3437,7730,2074,5080,884,1026,2489,275,48,493,880,7949,10173,2855,5808,4051,2518,4158,2896,4508,0,2573,1206,4328,2234,130,0,0,1401914,181621,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000038.spe,426.6,7.45,1,0.010262,-0.007585,0.010785,0.071674,251204,3.24,132,0,6008,17101,8457,5525,278406,15789,318,0,77,2801,1557,5376,3158,4481,506,3731,7609,2535,4959,813,1139,2672,224,0,413,934,8203,9810,2546,5390,4653,3403,4454,3596,3992,0,2769,3264,4488,293,0,0,0,1410229,181802,0.352
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000039.spe,426.8,7.45,1,0.010262,-0.007585,0.010785,0.071674,249144,3.18,28,0,5474,15514,7928,5691,264533,13894,342,0,54,2851,1841,5452,3331,4593,240,3864,7613,1543,4580,868,1062,2692,263,0,427,879,7999,10713,1981,5823,4495,3992,5732,3430,3407,0,3279,2087,4685,1310,256,0,0,1402826,181941,0.351
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000040.spe,427,7.45,1,0.010262,-0.007585,0.010785,0.071674,245850,3.16,61,0,4987,14921,7447,5772,241180,11612,318,0,143,2803,1640,5462,3148,4352,0,3640,7135,1371,4626,861,1079,2627,290,38,431,656,8472,10227,2436,5160,4647,4339,5494,4012,3323,0,2759,2542,4574,1272,0,0,0,1400006,180466,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000041.spe,427.2,7.45,1,0.010262,-0.007585,0.010785,0.071674,245979,3.22,122,0,4715,14262,7251,5644,239017,10234,458,0,18,2749,1532,5525,3474,4337,285,3602,7985,2380,4382,818,977,2482,251,7,338,776,8232,10348,2924,6094,4771,3469,4910,3843,3974,0,3096,2710,5062,1154,0,0,0,1407025,180231,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000042.spe,427.4,7.45,1,0.010262,-0.007585,0.010785,0.071674,247859,3.22,79,0,5412,15889,7547,5627,251953,7259,413,0,13,2722,1974,5063,3218,4534,23,3692,7467,1595,4051,883,1115,2494,264,0,352,896,8227,9988,2332,5474,4792,3753,4873,3137,3646,0,1166,1340,4216,2429,0,0,0,1406657,180877,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000043.spe,427.6,7.45,1,0.010262,-0.007585,0.010785,0.071674,244414,3.11,61,0,4547,14309,7054,5699,231628,6830,362,5,0,2869,1463,5040,3311,4107,555,4071,7383,1943,5075,894,1034,2240,212,57,312,768,8130,9997,2860,5703,4357,3029,4471,3982,4421,0,3163,2794,3378,1444,0,0,0,1402989,181375,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000044.spe,427.8,7.45,1,0.010262,-0.007585,0.010785,0.071674,246538,3.23,117,0,4703,14419,7283,5788,240484,6427,371,0,0,2762,1577,5313,3701,4444,287,3607,7513,2340,4282,803,971,2467,241,0,290,697,7867,10531,2295,5779,4547,3475,5372,3940,4195,0,2847,900,4043,2641,0,0,0,1405574,181513,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000045.spe,428,7.45,1,0.010262,-0.007585,0.010785,0.071674,245200,3.18,43,0,4477,13182,6658,5649,224501,6369,466,0,32,2682,1324,5384,2954,4455,0,3093,7228,1985,4962,784,959,2131,225,0,345,831,8238,10252,2439,5934,4633,4678,4908,3933,3790,0,3133,3135,5039,346,0,0,0,1406047,181963,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000046.spe,428.2,7.45,1,0.010262,-0.007585,0.010785,0.071674,244991,3.29,170,0,4309,12888,6799,5739,228389,6492,416,0,0,2599,1396,5180,3875,4060,87,3303,7325,1666,4764,726,1021,2382,219,0,300,773,7889,10062,2533,6376,4559,3983,4527,3677,4200,0,2795,2674,3444,737,0,0,0,1399669,181334,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000047.spe,428.4,7.45,1,0.010262,-0.007585,0.010785,0.071674,246799,3.23,108,0,4776,14860,7279,5653,253539,6754,465,0,243,2845,1710,5119,3294,4559,601,4117,7353,1113,5672,870,1052,2498,208,0,543,897,8646,10635,2734,6285,4968,4104,4615,4042,4224,0,2779,1385,3591,2298,0,0,0,1391700,180703,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000048.spe,428.6,7.45,1,0.010262,-0.007585,0.010785,0.071674,245610,3.3,35,0,5105,14025,7389,5448,244283,6886,397,0,21,2834,1487,5158,3401,4389,0,3819,6918,1651,3696,957,1115,2420,233,0,433,887,8100,10304,2316,6067,4745,4161,4907,3877,4209,0,2148,3319,3866,841,0,0,0,1396149,180438,0.348
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000049.spe,428.8,7.44,1,0.010262,-0.007585,0.010785,0.071674,244287,3.45,126,0,4217,12534,6694,5385,218191,6214,392,0,0,2616,1364,5218,3154,4376,0,3843,8229,1774,4664,880,1002,2335,222,30,129,885,7896,10382,2371,6346,5105,4403,5552,4269,4486,0,1568,2162,5238,2143,0,0,0,1395603,181766,0.348
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000050.spe,429,7.44,1,0.010262,-0.007585,0.010785,0.071674,243364,3.34,0,0,4033,11511,6244,5442,199739,5941,491,0,0,2798,1284,4894,3035,4659,185,4007,7055,2266,5100,795,971,2294,316,68,206,669,8356,10482,3135,6263,4826,4070,4969,4083,4651,0,3504,2182,4296,1427,0,0,0,1403399,180773,0.348
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000051.spe,429.2,7.44,1,0.010262,-0.007585,0.010785,0.071674,246438,3.32,56,0,3927,11991,6423,5188,212599,6434,517,7,0,2988,1722,5283,3126,5006,289,3213,8025,1990,4838,895,1019,2340,237,27,234,502,7938,10358,2295,6250,5070,3935,5824,3331,3293,0,2418,1302,4570,1528,0,0,0,1410053,181818,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000052.spe,429.4,7.44,1,0.010262,-0.007585,0.010785,0.071674,248816,3.49,205,0,4924,13797,7263,5006,239495,6994,488,42,76,3120,1880,5280,3365,4445,0,3796,6911,998,5013,854,1118,2473,219,34,124,475,8661,10825,2679,6051,4382,4800,4980,4598,3390,0,3740,2489,2972,868,0,0,0,1406145,182491,0.352
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000053.spe,429.6,7.44,1,0.010262,-0.007585,0.010785,0.071674,249000,3.3,36,0,5208,15053,7840,5118,258141,7421,513,0,168,2986,1881,5564,3810,4635,854,3762,8047,958,4839,878,1151,2661,203,48,490,899,8135,10955,2414,5860,4660,3518,5994,4248,3648,0,2098,1482,5247,1915,0,0,0,1403297,180249,0.351
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000054.spe,429.8,7.44,1,0.010262,-0.007585,0.010785,0.071674,247761,3.38,188,0,5203,14897,7726,5139,259903,7474,401,0,100,3316,2058,5444,3644,4025,540,4072,7849,1545,4849,844,1139,2484,252,0,478,697,8719,10326,2365,5983,5177,3913,5391,4069,3266,0,3143,1627,4929,2421,0,0,0,1398147,181023,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000055.spe,430,7.44,1,0.010262,-0.007585,0.010785,0.071674,248053,3.41,119,0,5175,14924,7898,5283,263182,7272,326,0,169,2949,2014,5325,3513,4389,723,3754,7639,1965,3401,854,1100,2720,265,0,496,996,8203,10564,2854,5767,4813,3807,4915,3739,4535,0,2827,1927,4801,631,26,0,0,1401474,180111,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000056.spe,430.2,7.44,1,0.010262,-0.007585,0.010785,0.071674,248767,3.31,50,0,5226,14884,7852,5072,266098,7316,407,0,149,3156,2138,5240,3390,4430,460,4508,8338,1939,4674,867,1091,2640,174,37,530,801,8756,10489,2063,5606,4596,3517,5201,4826,4493,0,2507,1557,4142,2164,12,0,0,1403337,182127,0.351
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000057.spe,430.4,7.44,1,0.010262,-0.007585,0.010785,0.071674,251107,3.55,192,0,6285,17825,9250,5154,302952,7928,384,0,183,3143,1888,5526,3660,4272,317,5154,7556,2044,4571,900,1198,2984,124,53,562,908,8414,10820,1547,5586,4352,4317,6150,4056,3745,0,2048,1655,4670,1435,0,32,0,1399060,181294,0.351
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000058.spe,430.6,7.44,1,0.010262,-0.007585,0.010785,0.071674,249643,3.44,151,0,7076,18365,9522,5266,308633,7987,419,0,0,3223,2016,5209,3878,4453,564,3803,7685,377,5133,938,1111,2797,182,0,643,755,8369,10372,2348,5476,4443,3619,4946,4265,3204,0,2526,519,4218,2411,0,0,0,1392307,181558,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000059.spe,430.8,7.44,1,0.010262,-0.007585,0.010785,0.071674,248440,3.29,50,0,6132,16486,8722,5536,291778,8018,322,0,207,3203,1827,5432,3462,4115,417,3856,7002,1520,4244,758,1157,2619,163,5,631,810,7999,9969,1839,5089,4480,3548,5475,3760,3718,0,2393,1120,4612,3035,0,0,163,1396456,180909,0.35
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000060.spe,431,7.44,1,0.010262,-0.007585,0.010785,0.071674,246389,3.19,105,0,5954,16419,8966,5565,282297,7870,426,0,148,2956,1907,5118,3137,4014,0,4010,7635,1098,3870,858,1055,2775,166,135,556,819,8263,9701,2062,5263,4928,4671,5591,3921,3876,0,1982,1218,3730,2382,0,0,0,1396323,179224,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000061.spe,431.2,7.44,1,0.010262,-0.007585,0.010785,0.071674,246466,3.24,30,0,6155,16060,9245,5758,269802,7435,280,0,217,2990,2424,5295,3876,4549,0,3830,6919,2349,4477,708,1186,2509,142,0,439,632,8099,10010,2106,5513,4369,4439,5154,4494,4164,0,2257,1286,4196,2308,44,0,0,1396370,181578,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000062.spe,431.4,7.44,1,0.010262,-0.007585,0.010785,0.071674,246156,3.15,158,0,6125,16663,9162,5844,267830,7211,364,31,135,2966,2238,5397,3948,4344,323,3200,6871,1445,4753,757,1132,2571,151,16,489,1006,8227,10349,1936,5450,4116,3386,4532,3970,4307,0,2325,2886,4627,1714,0,0,0,1398205,181421,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000063.spe,431.6,7.45,1,0.010262,-0.007585,0.010785,0.071674,245511,3.15,86,0,5393,15153,8093,5970,251016,7057,399,243,125,2826,2334,5648,3747,5185,1031,4036,7327,1955,4692,810,1051,2473,114,58,383,1111,7851,10647,2587,4921,4188,2938,4678,2952,3941,0,3695,2076,4189,956,0,0,0,1405087,181061,0.349
1114,Barents,E:\FISH 2020\FISH Final measurements\23032021\1114\XRF data\L000064.spe,431.8,7.45,1,0.010262,-0.007585,0.010785,0.071674,244057,3.07,79,0,5319,14759,7659,5836,244844,6906,213,0,178,2627,1842,5519,3273,4639,0,3471,7942,2472,4586,907,973,2300,171,0,421,845,8047,10076,2791,5527,4285,4466,5323,4630,4271,0,2735,2693,3738,1520,0,0,0,1402232,179551,0.348
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000014.spe,324.8,7.46,1,0.010267,-0.0096,0.010664,0.071703,281447,2.92,144,0,5669,19422,13176,5610,260292,9710,178,0,469,2690,2484,7443,4128,5093,7101,0,4188,3929,2537,827,941,2417,0,0,903,1038,8666,10317,1787,2680,0,0,0,854,664,399,2004,0,0,1660,72,431,533,1644159,206234,0.384
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000015.spe,325,7.47,1,0.010267,-0.0096,0.010664,0.071703,280705,3,474,0,5666,20232,13744,5916,266487,10309,201,0,221,2438,2576,7438,3954,5362,6962,0,3940,4140,2486,662,1087,2230,38,0,818,1388,8504,10270,1970,2492,0,0,0,1074,2579,1210,2496,229,22,1373,0,283,259,1642030,205504,0.384
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000016.spe,325.2,7.47,1,0.010267,-0.0096,0.010664,0.071703,277202,2.88,184,0,5917,19415,12960,5839,254628,10010,152,0,309,2393,2227,7189,4081,5395,6001,0,3386,4137,2247,863,890,2062,53,0,742,1249,8002,9813,1898,2504,0,551,0,956,2022,934,2751,937,171,1181,0,330,280,1639704,202919,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000017.spe,325.4,7.47,1,0.010267,-0.0096,0.010664,0.071703,276422,2.78,268,0,5544,18775,12359,5787,242529,9017,112,0,359,2288,1930,7045,4388,5004,7252,0,3781,4251,2101,840,903,2079,7,0,810,1126,7798,9887,2732,3567,0,0,0,0,1233,685,2040,1422,27,1083,329,233,348,1639266,204166,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000018.spe,325.6,7.48,1,0.010267,-0.0096,0.010664,0.071703,275087,2.82,28,0,5433,17805,11867,6108,232632,9008,61,0,257,2482,2266,7030,3719,5016,6549,0,3460,4166,2967,775,926,1944,0,0,752,871,8369,10090,2011,3252,0,0,0,611,813,1271,1007,829,0,2401,106,0,0,1646644,204708,0.381
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000019.spe,325.8,7.47,1,0.010267,-0.0096,0.010664,0.071703,274904,2.85,81,0,4860,16521,10933,6122,222381,8861,125,0,168,2630,1989,7191,3267,5474,5354,0,3777,4602,1986,819,791,1954,108,0,682,717,7637,9857,1798,3182,0,1313,0,1676,1892,2178,2149,1231,0,511,48,49,50,1648879,204346,0.381
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000020.spe,326,7.47,1,0.010267,-0.0096,0.010664,0.071703,275260,2.67,146,0,5097,17464,11437,6235,233287,9456,46,0,142,2397,2326,7289,3433,5763,5872,0,3708,4530,2175,617,1023,1959,0,0,874,805,7928,10375,2530,3140,0,609,0,362,1296,122,2547,960,185,790,114,442,278,1645483,205326,0.381
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000021.spe,326.2,7.47,1,0.010267,-0.0096,0.010664,0.071703,277492,2.81,202,0,5233,18172,11846,6257,234684,9634,189,0,340,2356,2326,7007,3674,5269,6746,0,3510,4596,2208,640,1034,1934,24,0,763,1018,7990,9844,2116,2974,0,0,0,313,1802,0,1456,952,160,978,182,75,224,1649701,205103,0.383
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000022.spe,326.4,7.47,1,0.010267,-0.0096,0.010664,0.071703,276765,2.63,209,0,4885,17483,11200,6231,221172,9002,139,0,251,2427,2312,6800,3516,4897,5854,0,3297,3922,2006,770,906,2035,67,0,635,928,7611,9740,2557,3598,86,412,9,422,1481,0,1051,617,396,1504,147,0,0,1655698,205226,0.383
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000023.spe,326.6,7.47,1,0.010267,-0.0096,0.010664,0.071703,274716,2.52,235,0,4544,15894,10588,6327,202609,8148,276,0,234,2356,1909,6882,3462,5337,5987,0,2904,3612,2655,784,742,1970,71,0,392,989,7443,9306,3267,3679,651,0,0,326,1264,630,1897,0,0,521,0,0,0,1652108,204665,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000024.spe,326.8,7.47,1,0.010267,-0.0096,0.010664,0.071703,274099,2.62,236,0,4845,15691,10585,6215,201191,8255,253,0,310,2252,2001,6766,3295,5250,6209,0,3137,4186,2516,753,812,1861,123,0,327,893,7541,10063,2608,3358,0,0,0,223,1538,0,1990,0,0,835,0,240,90,1650445,205816,0.381
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000025.spe,327,7.47,1,0.010267,-0.0096,0.010664,0.071703,274022,2.63,158,0,4080,13892,9941,5937,189984,8040,191,0,105,2221,2001,6522,3411,5208,6448,0,2870,5287,2601,710,873,1700,96,0,458,777,7820,9968,3069,3866,562,0,0,185,1189,0,1274,829,0,1605,0,0,168,1651447,203968,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000026.spe,327.2,7.47,1,0.010267,-0.0096,0.010664,0.071703,273395,2.52,184,0,4060,13104,9361,5945,183531,7701,153,0,215,2048,1944,6721,3703,5242,5285,0,4050,3538,2057,759,814,1756,103,0,313,873,7563,9446,3016,3656,0,513,0,1135,1226,881,1558,0,0,2041,0,0,0,1653512,205842,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000027.spe,327.4,7.47,1,0.010267,-0.0096,0.010664,0.071703,274296,2.47,283,0,4378,13982,9810,5809,196032,8105,324,0,68,2278,1948,6545,2963,5198,5678,0,3580,3942,2350,837,872,1940,83,0,517,880,8178,9855,2240,3726,0,0,0,568,1864,267,860,0,0,2127,0,0,0,1653438,205378,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000028.spe,327.6,7.46,1,0.010267,-0.0096,0.010664,0.071703,276473,2.73,78,0,4620,16299,11385,5786,223985,8868,114,0,105,2335,1878,6967,3302,4599,5887,0,3141,3856,2572,694,1011,1926,13,0,666,1073,7905,9586,2065,3342,0,88,0,370,984,1116,2581,1429,0,0,101,0,166,1649477,204335,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000029.spe,327.8,7.47,1,0.010267,-0.0096,0.010664,0.071703,277210,2.81,146,0,5236,17864,11946,5817,231508,9005,166,0,181,2366,2105,7012,3713,4835,6835,0,3475,3611,3432,738,958,1975,0,0,617,876,7807,9562,2201,2893,0,0,0,295,1300,628,1848,240,0,1103,0,125,113,1647793,205699,0.383
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000030.spe,328,7.46,1,0.010267,-0.0096,0.010664,0.071703,275427,2.63,281,0,4737,16404,11143,5905,213071,8644,162,0,195,2308,1796,6874,3579,4662,5538,0,3677,4548,1302,861,922,1989,84,0,612,939,7739,9427,2243,3216,0,146,0,153,1724,1415,1565,1885,0,207,0,0,0,1656576,205707,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000031.spe,328.2,7.47,1,0.010267,-0.0096,0.010664,0.071703,274820,2.54,207,0,4301,15428,10743,5794,204508,8176,256,0,270,2328,1884,6964,3252,4914,6798,0,3188,3716,2377,806,852,1895,77,0,665,791,7819,9869,2824,3859,513,0,0,613,1666,786,1696,698,0,1760,0,0,0,1653584,205127,0.382
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000032.spe,328.4,7.47,1,0.010267,-0.0096,0.010664,0.071703,276762,2.71,224,0,4527,15828,10930,5904,212748,8604,124,0,80,2215,1872,6845,3611,5080,6033,0,3516,4555,1518,701,885,1915,44,0,591,840,8087,9732,2596,3283,0,195,0,333,838,124,1961,886,0,323,48,0,0,1657624,205190,0.383
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000033.spe,328.6,7.47,1,0.010267,-0.0096,0.010664,0.071703,276199,2.59,151,0,4150,14924,10456,6176,204253,8177,203,53,304,2408,1960,7010,3562,4888,6354,0,3233,4247,1974,718,866,2046,0,0,570,552,7762,9333,2340,3282,287,624,0,589,1370,177,1396,168,0,767,0,0,0,1659374,206642,0.383
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000034.spe,328.8,7.47,1,0.010267,-0.0096,0.010664,0.071703,277135,2.63,259,0,4575,15615,11176,6075,206466,8494,182,0,192,2144,1888,6886,3386,5015,6458,0,4186,4831,2666,780,862,2084,120,0,583,917,7513,9411,3077,3397,979,296,0,477,1775,1395,2206,1246,0,1167,0,0,0,1661290,206907,0.384
1117,Barents,E:\FISH 2020\FISH Final measurements\23032021\1117\XRF data\L000035.spe,329,7.48,1,0.010267,-0.0096,0.010664,0.071703,277387,2.6,323,0,4383,15109,10618,5940,197054,8456,170,0,250,2293,1932,6719,3647,5223,5748,0,3700,3756,1647,891,839,1887,164,0,356,780,7830,9534,3172,3479,378,250,0,456,1514,1008,2172,868,0,418,10,0,0,1664696,205956,0.384
