Date_dd_mm_yyyy,Distance_mm,Height_cm
23032021,1236.135,7.589
23032021,1236.18,7.588
23032021,1236.23,7.59
23032021,1236.275,7.593
23032021,1236.325,7.593
23032021,1236.37,7.593
23032021,1236.415,7.589
23032021,1236.465,7.588
23032021,1236.51,7.588
23032021,1236.56,7.588
23032021,1236.605,7.588
23032021,1236.65,7.588
23032021,1236.7,7.588
23032021,1236.745,7.588
23032021,1236.795,7.591
23032021,1236.84,7.593
23032021,1236.885,7.593
23032021,1236.935,7.593
23032021,1236.98,7.59
23032021,1237.03,7.585
23032021,1237.075,7.585
23032021,1237.12,7.588
23032021,1237.17,7.59
23032021,1237.215,7.593
23032021,1237.265,7.596
23032021,1237.31,7.594
23032021,1237.355,7.593
23032021,1237.405,7.593
23032021,1237.45,7.593
23032021,1237.5,7.593
23032021,1237.545,7.593
23032021,1237.59,7.593
23032021,1237.64,7.596
23032021,1237.685,7.595
23032021,1237.735,7.593
23032021,1237.78,7.593
23032021,1237.825,7.593
23032021,1237.875,7.593
23032021,1237.92,7.593
23032021,1237.97,7.593
23032021,1238.015,7.595
23032021,1238.06,7.598
23032021,1238.11,7.598
23032021,1238.155,7.598
23032021,1238.205,7.594
23032021,1238.25,7.593
23032021,1238.295,7.597
23032021,1238.345,7.598
23032021,1238.39,7.601
23032021,1238.44,7.597
23032021,1238.485,7.593
23032021,1238.53,7.593
23032021,1238.58,7.595
23032021,1238.625,7.594
23032021,1238.675,7.597
23032021,1238.72,7.602
23032021,1238.765,7.6
23032021,1238.815,7.595
23032021,1238.86,7.593
23032021,1238.91,7.593
23032021,1238.955,7.593
23032021,1239,7.593
23032021,1239.05,7.593
23032021,1239.095,7.593
23032021,1239.145,7.593
23032021,1239.19,7.593
23032021,1239.235,7.595
23032021,1239.285,7.595
23032021,1239.33,7.593
23032021,1239.38,7.593
23032021,1239.425,7.596
23032021,1239.47,7.594
23032021,1239.52,7.593
23032021,1239.565,7.593
23032021,1239.615,7.596
23032021,1239.66,7.595
23032021,1239.705,7.595
23032021,1239.755,7.6
23032021,1239.8,7.6
23032021,1239.85,7.598
23032021,1239.895,7.601
23032021,1239.94,7.599
23032021,1239.99,7.598
23032021,1240.035,7.598
23032021,1240.085,7.601
23032021,1240.13,7.603
23032021,1240.175,7.603
23032021,1240.225,7.605
23032021,1240.27,7.602
23032021,1240.32,7.6
23032021,1240.365,7.599
23032021,1240.41,7.602
23032021,1240.46,7.599
23032021,1240.505,7.598
23032021,1240.555,7.594
23032021,1240.6,7.593
23032021,1240.645,7.593
23032021,1240.695,7.59
23032021,1240.74,7.584
23032021,1240.79,7.587
23032021,1240.835,7.585
23032021,1240.88,7.58
23032021,1240.93,7.575
23032021,1240.975,7.577
23032021,1241.025,7.571
23032021,1241.07,7.568
23032021,1241.115,7.565
23032021,1241.165,7.558
23032021,1241.21,7.551
23032021,1241.26,7.546
23032021,1241.305,7.547
23032021,1241.35,7.544
23032021,1241.4,7.536
23032021,1241.445,7.531
23032021,1241.495,7.526
23032021,1241.54,7.521
23032021,1241.585,7.517
23032021,1241.635,7.515
23032021,1241.68,7.512
23032021,1241.73,7.506
23032021,1241.775,7.509
23032021,1241.82,7.503
23032021,1241.87,7.5
23032021,1241.915,7.497
23032021,1241.965,7.495
23032021,1242.01,7.492
23032021,1242.055,7.487
23032021,1242.105,7.485
23032021,1242.15,7.49
23032021,1242.2,7.49
23032021,1242.245,7.485
23032021,1242.29,7.485
23032021,1242.34,7.485
23032021,1242.385,7.482
23032021,1242.435,7.48
23032021,1242.48,7.483
23032021,1242.525,7.485
23032021,1242.575,7.485
23032021,1242.62,7.482
23032021,1242.67,7.476
23032021,1242.715,7.476
23032021,1242.76,7.476
23032021,1242.81,7.48
23032021,1242.855,7.48
23032021,1242.905,7.477
23032021,1242.95,7.472
23032021,1242.995,7.475
23032021,1243.045,7.476
23032021,1243.09,7.471
23032021,1243.14,7.475
23032021,1243.185,7.476
23032021,1243.23,7.476
23032021,1243.28,7.476
23032021,1243.325,7.476
23032021,1243.375,7.472
23032021,1243.42,7.471
23032021,1243.465,7.475
23032021,1243.515,7.476
23032021,1243.56,7.472
23032021,1243.61,7.474
23032021,1243.655,7.473
23032021,1243.7,7.471
23032021,1243.75,7.471
23032021,1243.795,7.471
23032021,1243.845,7.468
23032021,1243.89,7.466
23032021,1243.935,7.469
23032021,1243.985,7.471
23032021,1244.03,7.471
23032021,1244.08,7.471
23032021,1244.125,7.471
23032021,1244.17,7.468
23032021,1244.22,7.469
23032021,1244.265,7.471
23032021,1244.315,7.471
23032021,1244.36,7.471
23032021,1244.405,7.471
23032021,1244.455,7.471
23032021,1244.5,7.468
23032021,1244.55,7.47
23032021,1244.595,7.471
23032021,1244.64,7.471
23032021,1244.69,7.471
23032021,1244.735,7.471
23032021,1244.785,7.471
23032021,1244.83,7.468
23032021,1244.875,7.468
23032021,1244.925,7.471
23032021,1244.97,7.471
23032021,1245.02,7.471
23032021,1245.065,7.468
23032021,1245.11,7.47
23032021,1245.16,7.471
23032021,1245.205,7.471
23032021,1245.255,7.466
23032021,1245.3,7.47
23032021,1245.345,7.466
23032021,1245.395,7.47
23032021,1245.44,7.468
23032021,1245.49,7.468
23032021,1245.535,7.471
23032021,1245.58,7.468
23032021,1245.63,7.466
23032021,1245.675,7.468
23032021,1245.725,7.471
23032021,1245.77,7.469
23032021,1245.815,7.466
23032021,1245.865,7.466
23032021,1245.91,7.466
23032021,1245.96,7.469
23032021,1246.005,7.467
23032021,1246.05,7.47
23032021,1246.1,7.466
23032021,1246.145,7.466
23032021,1246.195,7.469
23032021,1246.24,7.468
23032021,1246.285,7.466
23032021,1246.335,7.471
23032021,1246.38,7.471
23032021,1246.43,7.467
23032021,1246.475,7.469
23032021,1246.52,7.467
23032021,1246.57,7.471
23032021,1246.615,7.467
23032021,1246.665,7.466
23032021,1246.71,7.47
23032021,1246.755,7.467
23032021,1246.805,7.47
23032021,1246.85,7.471
23032021,1246.9,7.471
23032021,1246.945,7.467
23032021,1246.99,7.466
23032021,1247.04,7.469
23032021,1247.085,7.467
23032021,1247.135,7.469
23032021,1247.18,7.471
23032021,1247.225,7.471
23032021,1247.275,7.468
23032021,1247.32,7.466
23032021,1247.37,7.471
23032021,1247.415,7.471
23032021,1247.46,7.471
23032021,1247.51,7.466
23032021,1247.555,7.466
23032021,1247.605,7.466
23032021,1247.65,7.466
23032021,1247.695,7.466
23032021,1247.745,7.469
23032021,1247.79,7.471
23032021,1247.84,7.466
23032021,1247.885,7.469
23032021,1247.93,7.471
23032021,1247.98,7.471
23032021,1248.025,7.471
23032021,1248.075,7.471
23032021,1248.12,7.471
23032021,1248.165,7.471
23032021,1248.215,7.475
23032021,1248.26,7.472
23032021,1248.31,7.471
23032021,1248.355,7.475
23032021,1248.4,7.471
23032021,1248.45,7.474
23032021,1248.495,7.472
23032021,1248.545,7.475
23032021,1248.59,7.476
23032021,1248.635,7.479
23032021,1248.685,7.477
23032021,1248.73,7.473
23032021,1248.78,7.471
23032021,1248.825,7.471
23032021,1248.87,7.474
23032021,1248.92,7.472
23032021,1248.965,7.474
23032021,1249.015,7.472
23032021,1249.06,7.475
23032021,1249.105,7.471
23032021,1249.155,7.471
23032021,1249.2,7.474
23032021,1249.25,7.466
23032021,1249.295,7.471
23032021,1249.34,7.467
23032021,1249.39,7.469
23032021,1249.435,7.471
23032021,1249.485,7.471
23032021,1249.53,7.471
23032021,1249.575,7.467
23032021,1249.625,7.466
23032021,1249.67,7.466
23032021,1249.72,7.47
23032021,1249.765,7.466
23032021,1249.81,7.472
23032021,1249.86,7.473
23032021,1249.905,7.471
23032021,1249.955,7.474
23032021,1250,7.476
23032021,1250.045,7.471
23032021,1250.095,7.471
23032021,1250.14,7.475
23032021,1250.19,7.471
23032021,1250.235,7.471
23032021,1250.28,7.471
23032021,1250.33,7.471
23032021,1250.375,7.471
23032021,1250.425,7.475
23032021,1250.47,7.476
23032021,1250.515,7.466
23032021,1250.565,7.471
23032021,1250.61,7.471
23032021,1250.66,7.467
23032021,1250.705,7.472
23032021,1250.75,7.472
23032021,1250.8,7.467
23032021,1250.845,7.47
23032021,1250.895,7.476
23032021,1250.94,7.476
23032021,1250.985,7.476
23032021,1251.035,7.476
23032021,1251.08,7.471
23032021,1251.13,7.471
23032021,1251.175,7.474
23032021,1251.22,7.476
23032021,1251.27,7.473
23032021,1251.315,7.471
23032021,1251.365,7.471
23032021,1251.41,7.477
23032021,1251.455,7.48
23032021,1251.505,7.477
23032021,1251.55,7.472
23032021,1251.6,7.478
23032021,1251.645,7.471
23032021,1251.69,7.474
23032021,1251.74,7.472
23032021,1251.785,7.471
23032021,1251.835,7.471
23032021,1251.88,7.471
23032021,1251.925,7.474
23032021,1251.975,7.476
23032021,1252.02,7.475
23032021,1252.07,7.471
23032021,1252.115,7.474
23032021,1252.16,7.472
23032021,1252.21,7.474
23032021,1252.255,7.476
23032021,1252.305,7.476
23032021,1252.35,7.476
23032021,1252.395,7.473
23032021,1252.445,7.471
23032021,1252.49,7.471
23032021,1252.54,7.475
23032021,1252.585,7.476
23032021,1252.63,7.476
23032021,1252.68,7.476
23032021,1252.725,7.476
23032021,1252.775,7.472
23032021,1252.82,7.474
23032021,1252.865,7.472
23032021,1252.915,7.474
23032021,1252.96,7.472
23032021,1253.01,7.471
23032021,1253.055,7.474
23032021,1253.1,7.476
23032021,1253.15,7.476
23032021,1253.195,7.476
23032021,1253.245,7.479
23032021,1253.29,7.48
23032021,1253.335,7.477
23032021,1253.385,7.476
23032021,1253.43,7.476
23032021,1253.48,7.476
23032021,1253.525,7.476
23032021,1253.57,7.476
23032021,1253.62,7.476
23032021,1253.665,7.476
23032021,1253.715,7.479
23032021,1253.76,7.477
23032021,1253.805,7.476
23032021,1253.855,7.476
23032021,1253.9,7.48
23032021,1253.95,7.476
23032021,1253.995,7.476
23032021,1254.04,7.476
23032021,1254.09,7.476
23032021,1254.135,7.476
23032021,1254.185,7.48
23032021,1254.23,7.476
23032021,1254.275,7.476
23032021,1254.325,7.476
23032021,1254.37,7.476
23032021,1254.42,7.479
23032021,1254.465,7.476
23032021,1254.51,7.48
23032021,1254.56,7.48
23032021,1254.605,7.48
23032021,1254.655,7.48
23032021,1254.7,7.476
23032021,1254.745,7.476
23032021,1254.795,7.476
23032021,1254.84,7.479
23032021,1254.89,7.48
23032021,1254.935,7.478
23032021,1254.98,7.476
23032021,1255.03,7.476
23032021,1255.075,7.48
23032021,1255.125,7.48
23032021,1255.17,7.48
23032021,1255.215,7.48
23032021,1255.265,7.48
23032021,1255.31,7.48
23032021,1255.36,7.48
23032021,1255.405,7.48
23032021,1255.45,7.48
23032021,1255.5,7.485
23032021,1255.545,7.485
23032021,1255.595,7.485
23032021,1255.64,7.485
23032021,1255.685,7.485
23032021,1255.735,7.482
23032021,1255.78,7.484
23032021,1255.83,7.482
23032021,1255.875,7.48
23032021,1255.92,7.484
23032021,1255.97,7.481
23032021,1256.015,7.484
23032021,1256.065,7.485
23032021,1256.11,7.485
23032021,1256.155,7.485
23032021,1256.205,7.481
23032021,1256.25,7.484
23032021,1256.3,7.485
23032021,1256.345,7.485
23032021,1256.39,7.485
23032021,1256.44,7.485
23032021,1256.485,7.485
23032021,1256.535,7.481
23032021,1256.58,7.481
23032021,1256.625,7.485
23032021,1256.675,7.489
23032021,1256.72,7.487
23032021,1256.77,7.489
23032021,1256.815,7.49
23032021,1256.86,7.486
23032021,1256.91,7.486
23032021,1256.955,7.489
23032021,1257.005,7.49
23032021,1257.05,7.49
23032021,1257.095,7.49
23032021,1257.145,7.486
23032021,1257.19,7.489
23032021,1257.24,7.49
23032021,1257.285,7.487
23032021,1257.33,7.485
23032021,1257.38,7.49
23032021,1257.425,7.49
23032021,1257.475,7.49
23032021,1257.52,7.486
23032021,1257.565,7.49
23032021,1257.615,7.485
23032021,1257.66,7.485
23032021,1257.71,7.489
23032021,1257.755,7.49
23032021,1257.8,7.49
23032021,1257.85,7.487
23032021,1257.895,7.485
23032021,1257.945,7.488
23032021,1257.99,7.487
23032021,1258.035,7.485
23032021,1258.085,7.489
23032021,1258.13,7.487
23032021,1258.18,7.489
23032021,1258.225,7.487
23032021,1258.27,7.489
23032021,1258.32,7.49
23032021,1258.365,7.49
23032021,1258.415,7.49
23032021,1258.46,7.49
23032021,1258.505,7.486
23032021,1258.555,7.494
23032021,1258.6,7.49
23032021,1258.65,7.487
23032021,1258.695,7.495
23032021,1258.74,7.49
23032021,1258.79,7.486
23032021,1258.835,7.489
23032021,1258.885,7.49
23032021,1258.93,7.49
23032021,1258.975,7.485
23032021,1259.025,7.485
23032021,1259.07,7.485
23032021,1259.12,7.485
23032021,1259.165,7.48
23032021,1259.21,7.49
23032021,1259.26,7.485
23032021,1259.305,7.481
23032021,1259.355,7.484
23032021,1259.4,7.482
23032021,1259.445,7.48
23032021,1259.495,7.48
23032021,1259.54,7.476
23032021,1259.59,7.476
23032021,1259.635,7.472
23032021,1259.68,7.474
23032021,1259.73,7.476
23032021,1259.775,7.475
23032021,1259.825,7.47
23032021,1259.87,7.466
23032021,1259.915,7.466
23032021,1259.965,7.471
23032021,1260.01,7.471
23032021,1260.06,7.467
23032021,1260.105,7.469
23032021,1260.15,7.471
23032021,1260.2,7.471
23032021,1260.245,7.471
23032021,1260.295,7.467
23032021,1260.34,7.466
23032021,1260.385,7.466
23032021,1260.435,7.466
23032021,1260.48,7.466
23032021,1260.53,7.466
23032021,1260.575,7.466
23032021,1260.62,7.466
23032021,1260.67,7.466
23032021,1260.715,7.462
23032021,1260.765,7.465
23032021,1260.81,7.466
23032021,1260.855,7.466
23032021,1260.905,7.461
23032021,1260.95,7.466
23032021,1261,7.461
23032021,1261.045,7.461
23032021,1261.09,7.465
23032021,1261.14,7.462
23032021,1261.185,7.465
23032021,1261.235,7.461
23032021,1261.28,7.461
23032021,1261.325,7.461
23032021,1261.375,7.465
23032021,1261.42,7.461
23032021,1261.47,7.465
23032021,1261.515,7.466
23032021,1261.56,7.462
23032021,1261.61,7.461
23032021,1261.655,7.464
23032021,1261.705,7.466
23032021,1261.75,7.461
23032021,1261.795,7.466
23032021,1261.845,7.466
23032021,1261.89,7.462
23032021,1261.94,7.469
23032021,1261.985,7.471
23032021,1262.03,7.462
23032021,1262.08,7.47
23032021,1262.125,7.47
23032021,1262.175,7.466
23032021,1262.22,7.466
23032021,1262.265,7.462
23032021,1262.315,7.465
23032021,1262.36,7.466
23032021,1262.41,7.466
23032021,1262.455,7.461
23032021,1262.5,7.465
23032021,1262.55,7.466
23032021,1262.595,7.466
23032021,1262.645,7.466
23032021,1262.69,7.462
23032021,1262.735,7.469
23032021,1262.785,7.466
23032021,1262.83,7.466
23032021,1262.88,7.458
23032021,1262.925,7.463
23032021,1262.97,7.461
23032021,1263.02,7.464
23032021,1263.065,7.462
23032021,1263.115,7.461
23032021,1263.16,7.465
23032021,1263.205,7.466
23032021,1263.255,7.466
23032021,1263.3,7.466
23032021,1263.35,7.466
23032021,1263.395,7.466
23032021,1263.44,7.461
23032021,1263.49,7.465
23032021,1263.535,7.466
23032021,1263.585,7.466
23032021,1263.63,7.462
23032021,1263.675,7.461
23032021,1263.725,7.461
23032021,1263.77,7.466
23032021,1263.82,7.466
23032021,1263.865,7.466
23032021,1263.91,7.462
23032021,1263.96,7.461
23032021,1264.005,7.465
23032021,1264.055,7.466
23032021,1264.1,7.466
23032021,1264.145,7.466
23032021,1264.195,7.466
23032021,1264.24,7.466
23032021,1264.29,7.462
23032021,1264.335,7.461
23032021,1264.38,7.461
23032021,1264.43,7.465
23032021,1264.475,7.466
23032021,1264.525,7.469
23032021,1264.57,7.466
23032021,1264.615,7.47
23032021,1264.665,7.466
23032021,1264.71,7.47
23032021,1264.76,7.47
23032021,1264.805,7.467
23032021,1264.85,7.466
23032021,1264.9,7.466
23032021,1264.945,7.466
23032021,1264.995,7.466
23032021,1265.04,7.466
23032021,1265.085,7.466
23032021,1265.135,7.471
23032021,1265.18,7.471
23032021,1265.23,7.471
23032021,1265.275,7.471
23032021,1265.32,7.466
23032021,1265.37,7.466
23032021,1265.415,7.47
23032021,1265.465,7.471
23032021,1265.51,7.471
23032021,1265.555,7.471
23032021,1265.605,7.471
23032021,1265.65,7.462
23032021,1265.7,7.461
23032021,1265.745,7.461
23032021,1265.79,7.466
23032021,1265.84,7.471
23032021,1265.885,7.471
23032021,1265.935,7.466
23032021,1265.98,7.466
23032021,1266.025,7.467
23032021,1266.075,7.47
23032021,1266.12,7.462
23032021,1266.17,7.466
23032021,1266.215,7.465
23032021,1266.26,7.461
23032021,1266.31,7.468
23032021,1266.355,7.466
23032021,1266.405,7.466
23032021,1266.45,7.466
23032021,1266.495,7.466
23032021,1266.545,7.467
23032021,1266.59,7.471
23032021,1266.64,7.471
23032021,1266.685,7.47
23032021,1266.73,7.467
23032021,1266.78,7.471
23032021,1266.825,7.467
23032021,1266.875,7.466
23032021,1266.92,7.466
23032021,1266.965,7.466
23032021,1267.015,7.471
23032021,1267.06,7.467
23032021,1267.11,7.47
23032021,1267.155,7.466
23032021,1267.2,7.467
23032021,1267.25,7.471
23032021,1267.295,7.471
23032021,1267.345,7.466
23032021,1267.39,7.466
23032021,1267.435,7.466
23032021,1267.485,7.466
23032021,1267.53,7.471
23032021,1267.58,7.471
23032021,1267.625,7.471
23032021,1267.67,7.471
23032021,1267.72,7.471
23032021,1267.765,7.471
23032021,1267.815,7.471
23032021,1267.86,7.466
23032021,1267.905,7.466
23032021,1267.955,7.467
23032021,1268,7.471
23032021,1268.05,7.471
23032021,1268.095,7.471
23032021,1268.14,7.471
23032021,1268.19,7.467
23032021,1268.235,7.469
23032021,1268.285,7.471
23032021,1268.33,7.471
23032021,1268.375,7.471
23032021,1268.425,7.471
23032021,1268.47,7.471
23032021,1268.52,7.471
23032021,1268.565,7.471
23032021,1268.61,7.466
23032021,1268.66,7.471
23032021,1268.705,7.471
23032021,1268.755,7.471
23032021,1268.8,7.474
23032021,1268.845,7.467
23032021,1268.895,7.47
23032021,1268.94,7.471
23032021,1268.99,7.47
23032021,1269.035,7.467
23032021,1269.08,7.47
23032021,1269.13,7.471
23032021,1269.175,7.471
23032021,1269.225,7.47
23032021,1269.27,7.466
23032021,1269.315,7.466
23032021,1269.365,7.471
23032021,1269.41,7.471
23032021,1269.46,7.465
23032021,1269.505,7.462
23032021,1269.55,7.466
23032021,1269.6,7.47
23032021,1269.645,7.461
23032021,1269.695,7.465
23032021,1269.74,7.461
23032021,1269.785,7.465
23032021,1269.835,7.461
23032021,1269.88,7.461
23032021,1269.93,7.47
23032021,1269.975,7.466
23032021,1270.02,7.469
23032021,1270.07,7.461
23032021,1270.115,7.465
23032021,1270.165,7.471
23032021,1270.21,7.471
23032021,1270.255,7.466
23032021,1270.305,7.47
23032021,1270.35,7.466
23032021,1270.4,7.47
23032021,1270.445,7.467
23032021,1270.49,7.471
23032021,1270.54,7.471
23032021,1270.585,7.466
23032021,1270.635,7.47
23032021,1270.68,7.466
23032021,1270.725,7.468
23032021,1270.775,7.471
23032021,1270.82,7.466
23032021,1270.87,7.466
23032021,1270.915,7.471
23032021,1270.96,7.468
23032021,1271.01,7.466
23032021,1271.055,7.471
23032021,1271.105,7.471
23032021,1271.15,7.471
23032021,1271.195,7.471
23032021,1271.245,7.471
23032021,1271.29,7.471
23032021,1271.34,7.471
23032021,1271.385,7.471
23032021,1271.43,7.471
23032021,1271.48,7.471
23032021,1271.525,7.471
23032021,1271.575,7.466
23032021,1271.62,7.471
23032021,1271.665,7.467
23032021,1271.715,7.471
23032021,1271.76,7.471
23032021,1271.81,7.471
23032021,1271.855,7.467
23032021,1271.9,7.47
23032021,1271.95,7.475
23032021,1271.995,7.466
23032021,1272.045,7.471
23032021,1272.09,7.471
23032021,1272.135,7.476
23032021,1272.185,7.474
23032021,1272.23,7.471
23032021,1272.28,7.475
23032021,1272.325,7.471
23032021,1272.37,7.475
23032021,1272.42,7.471
23032021,1272.465,7.471
23032021,1272.515,7.471
23032021,1272.56,7.476
23032021,1272.605,7.475
